symbol,timestamp,close,daily_rsi,weekly_rsi,daily_adx,weekly_adx,mfe,mae,final_ret,window_days,fwd_1w,fwd_2w,fwd_30d,fwd_60d,fwd_90d,fwd_180d,fwd_1y,wrsi_bucket,dadx_bucket,wadx_bucket,mfe_bucket
ADANIENT,2012-09-10,102.98,35.15823480736339,28.409988771763295,47.70356589016508,46.614782539600895,0.3864828121965429,0.0,0.35657409205671,80.0,0.13167605360264134,0.16983880365119441,0.24130899203728884,0.32394639735871045,0.5690425325305886,0.4320256360458341,-0.17789862109147414,20-30,30+,30+,9
INFY,2013-05-11,295.24,44.70933518999774,43.592612455492144,30.616956827281,44.564855604650596,0.38636363636363624,-0.012396694214876103,0.38636363636363624,153.0,0.004301585151063492,0.004572551144831127,0.05283836878471737,0.058935103644492504,0.27245630673350485,0.4215553448042271,0.34429616583118805,40-50,30+,30+,9
KOTAKBANK,2008-03-25,31.36,32.36448560571336,29.784789570072036,47.05329754850527,45.49840076334612,0.3848852040816326,-0.021364795918367263,0.00605867346938771,83.0,0.02423469387755106,0.023915816326530503,0.20503826530612246,0.04878826530612246,-0.1026785714285714,-0.013392857142857095,-0.5573979591836735,20-30,30+,30+,9
TATASTEEL,2011-12-26,34.07,33.64129049342232,32.444243276806056,41.14322682799038,34.82220708722166,0.3845024948635163,-0.06222483122982103,0.3193425300851189,98.0,-0.04608159671265044,0.011740534194305763,0.24390959788670385,0.3296154975051364,0.23070149691810982,0.15967126504255935,0.20223070149691802,30-40,30+,30+,9
MARUTI,2013-09-03,1276.05,36.57358191898324,35.85138237384755,32.50192431382197,34.10626874170993,0.3821950550527018,0.0,0.37283021825163587,98.0,0.04749030210414973,0.0781709180674739,0.1068139963167587,0.29305278006347724,0.30198659927118854,0.23992006582814152,1.2793385839112892,30-40,30+,30+,9
TITAN,2012-09-04,225.65,50.33627861264366,48.590658985119646,17.874356718899648,15.09215764106508,0.38134278750276973,-0.02415244848216269,0.2698869931309551,150.0,0.051628628406824806,0.06758253933082203,0.18435630401063596,0.2849545756702858,0.3560824285397739,0.17549302016397061,-0.043208508752492825,40-50,15-20,15-20,9
TVSMOTOR,2019-08-01,358.45,30.228459990521973,29.99223099671496,51.90165643973661,44.448639421329865,0.38052727019110066,-0.01534384153996371,0.31705956200306895,118.0,0.05872506625749763,0.05119263495606097,0.007253452364346602,0.17729111452085378,0.38052727019110066,0.2881852420142279,0.08104338122471755,20-30,30+,30+,9
ONGC,2020-03-13,65.9,18.28900356750107,16.514507000448532,64.44565024945544,56.4259477560134,0.38012139605462814,-0.08952959028831575,0.25037936267071315,112.0,0.09787556904400585,-0.022003034901365792,0.13884673748103182,0.15781487101669178,0.3186646433990894,0.10318664643399078,0.7352048558421849,0-20,30+,30+,9
ADANIENT,2022-03-14,1683.13,52.62730788969141,52.60734936592094,31.504017161293994,14.83243363806044,0.37970329089256305,-0.019986572635506517,0.3028345998229489,112.0,0.03850564127548073,0.09999821760648309,0.2668896638999958,0.18320034697260446,0.19794668266859938,0.9951637722576387,0.0012120275914515588,50-60,30+,<15,9
SBILIFE,2019-05-23,671.4,61.02097857862826,59.72648413291888,22.812506865788322,19.599417595604617,0.37913315460232355,0.0,0.37913315460232355,148.0,0.012660113196306222,0.03716115579386359,0.05838546321120064,0.13516532618409305,0.2354036341971999,0.39492106047065834,0.08720583854632125,50-60,20-25,15-20,9
LT,2005-11-11,175.04,68.25850975666359,66.3071787369951,43.21474962960265,38.980093779276366,0.3788276965265083,-0.016281992687385727,0.3788276965265083,81.0,-0.009940585009140634,0.040562157221206485,0.10843235831809883,0.14436700182815354,0.4674931444241317,0.7862774223034736,0.6978976234003655,60+,30+,30+,9
IOC,2006-07-26,49.01,36.98632624740806,35.6183132814936,31.50395150661852,36.3061242073825,0.3784941848602328,-0.044480718220771265,0.37237298510508077,71.0,-0.007141399714344021,-0.021016119159355307,0.18975719240971234,0.34584778616608847,0.3085084676596612,-0.15792695368292176,-0.30503978779840846,30-40,30+,30+,9
HCLTECH,2020-07-09,588.25,57.11452854485152,57.05025506247804,32.97285746889288,23.188193108887717,0.37798555036124104,-0.010199745006374883,0.36438589035274127,74.0,0.06714832129196768,0.10981725456863578,0.17645558861028476,0.20492987675308116,0.4076498087547811,0.6852528686782831,0.6606034849128772,50-60,30+,20-25,9
EICHERMOT,2005-12-30,22.95,27.93660714395673,26.6469853722502,38.97403118092362,21.49057944251681,0.37777777777777777,-0.0862745098039216,0.2213507625272333,104.0,-0.023093681917211173,-0.02440087145969494,-0.01525054466230924,0.1098039215686275,0.16252723311546835,-0.004793028322440107,0.6278867102396515,20-30,30+,20-25,9
ITC,2020-10-13,160.96,37.83419399179145,37.417956166443595,40.42411507965939,26.318311896270032,0.37736083499005946,-0.037027833001988086,0.31032554671968193,157.0,-0.015842445328031918,-0.01733349900596437,0.10493290258449295,0.2688866799204772,0.19017147117296207,0.2065730616302186,0.46458747514910526,30-40,30+,25-30,9
ULTRACEMCO,2012-06-14,1429.25,53.63074128030598,53.25996604824483,29.081412249288615,29.258998720741857,0.37684100052475067,0.0,0.37684100052475067,106.0,0.025642819660661287,0.06069616931957311,0.0995277243309427,0.19741122966590874,0.23249956270771377,0.38457232814413156,0.3111771908343537,50-60,25-30,25-30,9
ADANIGREEN,2019-02-22,32.7,35.8686761435625,32.697037338197255,14.842799150718255,32.72585038425771,0.37614678899082565,0.0,0.32568807339449535,88.0,0.04587155963302747,0.07033639143730874,0.07492354740061158,0.3516819571865444,0.3272171253822629,0.3486238532110091,4.685015290519877,30-40,<15,30+,9
TVSMOTOR,2015-09-04,223.2,42.51984518047547,42.22551747301333,46.25659666652993,37.29330305812728,0.3754480286738351,-0.021729390681003546,0.2715053763440862,188.0,0.049955197132616425,0.05667562724014341,0.028673835125448077,0.28987455197132617,0.27016129032258074,0.29233870967741926,0.49148745519713266,40-50,30+,30+,9
BAJFINANCE,2023-04-03,571.51,38.24910058238501,36.920397748859806,36.06489117776902,46.42121174336547,0.37539150671029375,0.0,0.27212122272576145,154.0,0.019894665010236068,0.0431138562754807,0.08139840072789628,0.22900736645028075,0.28309215936729015,0.3941313362845795,0.2611152910710224,30-40,30+,30+,9
TCS,2018-04-11,1507.07,59.0912134337805,56.51235107015505,26.498708754832133,25.888836320019543,0.3748531919552509,0.0,0.3748531919552509,140.0,0.048093320151021635,0.15132674660102063,0.14690757562687873,0.16099451253093755,0.24420232636838368,0.37853583443370264,0.340017384726655,50-60,25-30,25-30,9
GRASIM,2022-06-20,1310.79,33.86015913378059,32.686489472711926,40.34716864241867,34.024260310603374,0.37408738241823647,0.0,0.3412598509295921,137.0,0.025305350208652877,0.026442069286460868,0.09547677354877604,0.2202488575591819,0.32928997017066064,0.341793880026549,0.3442961877951465,30-40,30+,30+,9
TITAN,2005-05-25,14.68,71.46544839293864,70.54100605870434,24.888144430795933,52.865804528390626,0.3732970027247957,-0.007493188010899154,0.3732970027247957,43.0,0.042234332425068244,0.06948228882833796,0.21594005449591291,0.6580381471389647,0.5367847411444142,1.0667574931880108,0.9870572207084469,60+,20-25,30+,9
ULTRACEMCO,2014-01-21,1699.75,42.957499317480696,42.80590722980096,32.633227369222446,26.258447281359725,0.3732313575525814,-0.019649948521841543,0.3732313575525814,115.0,-0.0029121929695543614,-0.015090454478599802,0.0013531401676716293,0.1486100897190763,0.30563318135019846,0.48407118693925577,0.797205471392852,40-50,30+,25-30,9
BEL,2023-12-04,153.55,65.36468563935793,63.89861446549247,37.13753864986275,49.97008199429706,0.3725170954086616,-0.010094431781178859,0.370563334418756,93.0,0.05014653207424291,0.12471507652230529,0.18756105503093434,0.2022142624552261,0.36502767828069027,1.0752197981113643,1.032562683165093,60+,30+,30+,9
SBIN,2017-10-23,245.95,29.55453742030809,28.010328225307525,51.4849250685148,29.53684174378121,0.37223012807481193,0.0,0.29335230737954876,92.0,0.26855051839804833,0.33767025818255747,0.36328522057328727,0.30046757471030716,0.2461882496442367,-0.01423053466151658,0.039438910347631806,20-30,30+,25-30,9
LT,2012-01-03,471.49,31.80544776855175,26.59590038667491,42.812598307756055,49.25254743829976,0.37165157267386384,0.0,0.28361152940677425,70.0,0.0687819465948376,0.1947019024793737,0.28397208848543976,0.22445863114806253,0.2560393645676473,0.31928566883709086,0.5549428407813526,20-30,30+,30+,9
ADANIPOWER,2012-09-03,8.05,31.92708567373349,29.212858890293166,41.28439616584599,50.93701638652638,0.3714285714285712,0.0,0.2335403726708074,64.0,0.05341614906832293,0.12919254658385082,0.3093167701863351,0.22857142857142843,0.3527950310559005,0.0931677018633541,-0.18881987577639758,20-30,30+,30+,9
JSWSTEEL,2016-02-23,112.4,61.5080841217288,59.058326304177484,20.493212684485762,23.424159249870357,0.37126334519572946,-0.022153024911032104,0.37126334519572946,140.0,0.01725978647686821,0.05542704626334505,0.09154804270462624,0.19679715302491108,0.17313167259786488,0.572864768683274,0.6459074733096084,50-60,20-25,20-25,9
KOTAKBANK,2008-07-08,24.13,31.075594843423676,29.778912083397763,42.86718005754758,34.23833491490201,0.37049316203895577,-0.07666804807293814,0.2026523000414422,72.0,-0.03854123497720674,0.05760464152507261,0.24575217571487773,0.2880232076253626,-0.0116038126813095,-0.1740571902196436,0.1794446746788232,20-30,30+,30+,9
TVSMOTOR,2022-07-11,854.95,68.71358257931767,68.67084098089393,54.9130201083734,34.63037798361667,0.3701970875489795,-0.021638692321188424,0.20907655418445525,203.0,0.027194572782033966,0.01877302766243627,0.13059243230598283,0.23258670097666512,0.2476168196970583,0.1943388502251593,0.5707351307093982,60+,30+,30+,9
TVSMOTOR,2020-04-09,305.8,29.400135507863297,28.325182991581958,79.45567028329421,41.39238457325758,0.36968606932635706,-0.09679529103989548,0.36968606932635706,119.0,-0.09679529103989548,-0.022727272727272707,0.09156311314584697,0.1535317200784827,0.25882930019620654,0.5421844342707651,0.8574231523871811,20-30,30+,30+,9
BAJFINANCE,2014-11-17,32.78,74.53419900154998,74.35574525617929,42.22369145254106,68.95642755578473,0.3694325808419767,-0.08450274557657111,0.3694325808419767,142.0,-0.06955460646735823,-0.058267236119585064,-0.023489932885906173,0.20134228187919456,0.31360585723001844,0.36089078706528355,0.5954850518608907,60+,30+,30+,9
BAJAJFINSV,2014-11-26,111.71,58.65202707113282,57.766138693373804,32.208624242810316,31.590306438353434,0.3688121027660909,0.0,0.28278578462089365,168.0,0.1142243308566826,0.18028824635216179,0.17232118879240899,0.23122370423417782,0.2800107421000808,0.3262017724465134,0.7681496732611228,50-60,30+,30+,9
LT,2013-09-02,485.1,32.788972696086304,31.183485038287873,36.36998758311237,38.46560948462677,0.3685837971552257,-0.045701917130488545,0.3685837971552257,78.0,0.10931766646052354,0.1384662956091527,0.13881673881673895,0.34982477839620674,0.4705627705627704,0.5083487940630798,1.170500927643785,30-40,30+,30+,9
INDIGO,2018-10-05,766.85,28.826080776998456,27.716747988273994,24.44807217850764,48.42723813095794,0.3684553693681947,-0.055291126035078575,0.3380713307687291,67.0,0.05437830084110318,0.08450153224228973,0.26348047206102887,0.2985590402295102,0.5081828258459933,0.780335137249788,1.3409402099497947,20-30,20-25,30+,9
ICICIBANK,2020-04-03,286.65,29.99603124137902,29.904740909878793,54.88089133043243,57.83308869285192,0.3683935112506542,0.0,0.2515262515262515,125.0,0.1534972963544392,0.31013431013431036,0.17931275074132236,0.21541950113378694,0.2658294086865518,0.23757195185766622,0.9928484214198501,20-30,30+,30+,9
EICHERMOT,2025-08-07,5681.5,58.7388297767315,56.75446982418809,24.897848415050962,18.068123154266356,0.3677725952653348,-0.004136231628971254,0.3677725952653348,188.0,0.014520813165537216,0.051658892898002184,0.1995071724016544,0.2109478130775324,0.19801108862096273,0.26991111502244136,0.4115990495467745,50-60,20-25,15-20,9
TITAN,2006-07-27,30.63,45.9589444961978,41.20212869431052,27.625689241767287,61.919266833774415,0.3646751550767222,-0.01762977473065619,0.2670584394384592,127.0,0.037544890630101246,0.21971922951354883,0.24224616389160958,0.268690825987594,0.2739144629448256,0.5207313091740124,0.842311459353575,40-50,25-30,30+,9
ADANIENT,2017-12-20,97.44,62.01171519194412,60.880791667702525,22.81441671923125,28.453309079014737,0.36340311986863716,-0.05901067323481113,0.0410509031198687,110.0,0.03109605911330049,0.09472495894909683,0.24076354679802958,0.26057060755336625,0.0,-0.04946633825944169,0.5844622331691296,60+,20-25,25-30,9
BAJAJFINSV,2012-07-03,69.21,58.325854633689005,56.487506038866776,32.321267614789164,28.755814582730636,0.36208640369888756,-0.04233492269903183,0.2080624187256177,85.0,-0.02152868082647008,-0.01603814477676635,0.07079901748302286,0.1569137407889034,0.2912873862158649,0.305591677503251,-0.07773443144054326,50-60,30+,25-30,9
COALINDIA,2014-05-09,308.65,60.838343461630735,58.71248246346661,22.432694780462626,26.511483231608512,0.36206058642475303,0.0,0.21853231815972807,117.0,0.11906690426048927,0.2891624817754739,0.3387331929369837,0.2227442086505751,0.1760894216750366,0.13105459258059304,0.20508666774663853,50-60,20-25,25-30,9
ICICIBANK,2011-12-22,132.39,37.4166710167173,33.11389670277798,38.858081963296705,41.02445890869626,0.36143213233627947,-0.05974771508422072,0.11874008610922293,155.0,-0.05793488934209523,0.027418989349649037,0.17659944104539638,0.36143213233627947,0.2828008157715842,0.13550872422388416,0.5435455850139739,30-40,30+,30+,9
RELIANCE,2020-05-28,668.3,54.35555818155896,53.654352237083145,15.59020361295364,34.00988071038301,0.3611850965135419,-0.005326948975011181,0.3611850965135419,55.0,0.07305102498877747,0.04445608259763589,0.17041747718090683,0.4645518479724675,0.4517133024090978,0.33404159808469247,0.422849019901242,50-60,15-20,30+,9
INDIGO,2019-03-08,1243.0,61.77286169929489,60.978184402246995,35.11476627554971,16.424834092544074,0.3606999195494769,0.0,0.27493966210780374,139.0,0.04267900241351574,0.14806918744971842,0.13688656476267114,0.2685036202735318,0.34420756234915517,0.32035398230088497,-0.023974255832662883,60+,30+,15-20,9
ICICIBANK,2007-08-30,158.74,46.11095699589059,44.28174075420263,21.663751155390894,25.846972430101392,0.3601486707824113,0.0,0.3601486707824113,57.0,0.05480660199067655,0.012599218848431404,0.21160388055940538,0.42100289782033506,0.28612826004787695,0.2803956154718408,-0.23043971273781028,40-50,20-25,25-30,9
DMART,2018-10-26,1226.6,33.819101828312135,32.930026615264126,52.80857497987241,40.96714121184094,0.359978803195826,0.0,0.2016142181640308,101.0,0.19232023479536942,0.13871677808576566,0.13623022990379918,0.26760965269851633,0.13447741725093754,0.08523561063101281,0.5629382031632155,30-40,30+,30+,9
TVSMOTOR,2016-08-05,303.15,50.73997795380871,49.646937249431254,34.717244070015234,17.97021251496851,0.35939303974929926,-0.020781791192478805,0.25152564736928906,132.0,-0.0126999835065148,0.028368794326241176,0.0981362361867062,0.24509318819066483,0.2947385782615868,0.3005112980372753,0.9887844301500908,40-50,30+,15-20,9
HINDALCO,2006-03-29,162.38,65.21193330295854,64.42281193233292,26.63634430706415,44.48265502952405,0.3582953565710063,-0.19823869934721028,-0.04329350905283902,86.0,0.04526419509791846,0.07039044217268131,0.19103337849488855,0.054748121689863316,-0.09859588619288084,-0.056410888040399065,-0.2856878925976105,60+,25-30,30+,9
BEL,2020-11-09,31.02,50.967074392429836,48.0709956879531,23.15997127267172,30.637929014636025,0.35815602836879434,0.0,0.35815602836879434,53.0,0.03320438426821393,0.13894261766602178,0.256608639587363,0.41940683430045134,0.5125725338491296,0.5554480980012895,1.372662798194713,40-50,20-25,30+,9
ADANIGREEN,2021-08-09,906.55,36.867806947521935,36.35491058385487,47.310569176470466,36.86226055202578,0.35767470078870445,-0.005570569742430087,0.3555236887099442,93.0,0.02062765429375113,0.029893552479179242,0.27770117478351986,0.2978324416744802,0.35237990182560264,1.233357233467542,1.3881197948265402,30-40,30+,30+,9
ADANIPORTS,2026-04-06,1387.1,44.77323699574993,43.20697908335103,17.69922818731972,30.294593683759675,0.35765265662172885,-0.0043976641914785786,0.2125297383029343,135.0,0.05637661307764397,0.13791363275899382,0.2603993944200129,0.31511787181890294,0.34409919976930303,,,40-50,15-20,30+,9
ASIANPAINT,2009-10-08,149.89,72.30220806597595,70.65211108546599,53.02203421277561,32.07054169106568,0.3575955700847291,0.0,0.3575955700847291,172.0,0.04289812529188075,0.021215558075922347,0.12742677963840165,0.1148842484488628,0.19347521515778232,0.3629328173994264,0.785175795583428,60+,30+,30+,9
COALINDIA,2021-08-31,145.85,48.26956069514063,46.7145380804827,32.06713481546075,25.460573418382413,0.35721631813507027,-0.03531025025711354,0.0023997257456289667,121.0,0.009256085018854998,0.060678779568049235,0.26911210147411735,0.17072334590332527,0.05759341789509764,0.16249571477545444,0.5790195406239289,40-50,30+,25-30,9
MARUTI,2019-08-02,5689.35,32.2978751618064,31.447771326759977,40.806340886587904,34.46115553096144,0.35714976227512807,-0.003339573061949097,0.27633209417596016,140.0,0.07216114318858913,0.05021663283151856,0.06333763962491301,0.19205181611256106,0.32869308444725664,0.23217942295692828,0.08363872850149834,30-40,30+,30+,9
BHARTIARTL,2005-07-26,124.06,68.98104291423465,68.85204560634456,33.99612418889347,44.12377909397784,0.355553764307593,-0.006206674189908057,0.355553764307593,123.0,0.039738836047074066,0.05666612929227788,0.14146380783491863,0.27043366113171063,0.17596324359181037,0.2504433338707077,0.3897307754312429,60+,30+,30+,9
KOTAKBANK,2006-07-06,62.64,49.53929529683313,47.57818993083274,15.275780504362938,39.51612300823548,0.35552362707535123,-0.05715197956577267,0.35552362707535123,95.0,-0.05715197956577267,0.011813537675606778,0.13521711366538947,0.24201787994891433,0.3128991060025541,-0.6803959131545338,-0.4774904214559388,40-50,15-20,30+,9
ULTRACEMCO,2019-02-20,3573.35,43.44738321160334,39.213491295654656,32.637922907223874,34.722581935647,0.3547651363566402,0.0,0.14007863769292128,190.0,0.0883624609959841,0.11342297843760063,0.09973834077266441,0.17672492199196843,0.298431443883191,0.1636559530972337,0.239201309695384,30-40,30+,30+,9
SHRIRAMFIN,2020-05-29,111.94,33.8724592827611,33.167722129914715,35.19667452698387,33.79257442879991,0.3541182776487406,0.0,0.20912989101304258,70.0,0.07450419867786318,0.1959085224227266,0.20671788458102558,0.24227264606038945,0.28711809898159735,0.9028050741468645,1.5545828122208323,30-40,30+,30+,9
HCLTECH,2006-06-20,54.48,35.605078498401795,34.13688867931618,70.96257231075492,47.968972752946364,0.353891336270191,0.0,0.3353524229074891,114.0,0.08865638766519823,0.1345447870778269,0.26486784140969166,0.3401248164464026,0.28854625550660806,0.438876651982379,0.5475403817914832,30-40,30+,30+,9
DIVISLAB,2008-10-24,247.94,35.62789098774128,35.08187668803006,44.88028597826868,38.813358437381176,0.3537146083729934,-0.17722029523271754,-0.08215697346132134,109.0,0.1148664999596678,0.26534645478744867,0.14955231104299416,0.30342018230217005,-0.006533838831975447,-0.09389368395579578,0.14443010405743317,30-40,30+,30+,9
BAJAJ-AUTO,2020-11-11,3023.1,53.72076689472114,53.711162981366144,17.650832166094908,30.166929628170244,0.3527504879097616,-0.0018689424762661222,0.3527504879097616,72.0,0.004895636928980318,0.009311633753432025,0.10074096126492682,0.19656974628692403,0.3743839105553901,0.2796963381958917,0.2404320068803545,50-60,15-20,30+,9
TITAN,2022-06-23,2041.4,38.460445170014964,37.99896695608748,23.35749936277455,30.463215696787973,0.35274811403938466,-0.05155775448221811,0.35274811403938466,130.0,-0.049059468991868416,0.04217693739590467,0.14081022827471323,0.18428529440579977,0.30628490251787976,0.22864210835700982,0.43977172528656805,30-40,20-25,30+,9
BAJFINANCE,2016-12-29,83.34,41.36914727947295,40.1770745393414,29.74164760055048,47.15917455273301,0.35193184545236367,0.0,0.35193184545236367,75.0,0.07967362610991113,0.06935445164386844,0.2656587473002159,0.30981521478281726,0.4168466522678185,0.6198704103671706,1.1078713702903764,40-50,25-30,30+,9
ADANIGREEN,2022-04-06,2197.4,67.73202626978642,66.44866751291177,28.799521496806996,50.07039636796473,0.35182488395376343,-0.22130699918085017,-0.12730954764721947,82.0,0.30349503959224533,0.27917083826340217,0.3082734140347685,-0.17978064985892428,-0.14608173295713112,-0.05613452261763896,-0.6102894329662328,60+,25-30,30+,9
DIVISLAB,2024-05-21,4016.55,58.56739782406007,57.44657762629062,21.22243798290336,27.588034214027036,0.35102264381123094,0.0,0.35102264381123094,112.0,0.09350064109745926,0.07658313726954713,0.12137281995742621,0.12902864398550995,0.1626644757316602,0.43572219939998247,0.6312507002278074,50-60,20-25,25-30,9
INDIGO,2023-11-07,2585.55,55.36820623825737,52.402458526755225,23.50065821514474,21.42583865159259,0.3506023863394636,-0.03241089903502159,0.3506023863394636,140.0,-0.016321478988996607,0.015586625669586684,0.1132447641700991,0.14182669064609077,0.22648952834019842,0.5463827812264315,0.5710197056719071,50-60,20-25,20-25,9
WIPRO,2020-07-13,113.8,58.53670407368483,56.995068413333684,40.51533199106486,32.77558613334173,0.35043936731107217,-0.011423550087873435,0.35043936731107217,64.0,0.18980667838312848,0.1812829525483306,0.2135325131810193,0.2886643233743411,0.6586115992970123,0.9630931458699474,1.3060632688927947,50-60,30+,30+,9
ADANIPOWER,2012-11-29,10.16,50.25547570019131,49.67204714537263,37.18862923219996,20.21888850198081,0.3503937007874016,-0.13385826771653542,-0.010826771653543288,102.0,0.13385826771653542,0.20472440944881898,0.21456692913385833,0.19881889763779514,-0.0718503937007875,0.1279527559055118,-0.2992125984251969,40-50,30+,20-25,9
ASIANPAINT,2020-08-07,1806.25,55.41436772932764,54.22024207073028,19.41823623288047,24.50306582716325,0.3501730103806229,-0.013231833910034685,0.3501730103806229,119.0,-0.002048442906574466,0.08401384083044983,0.09735640138408308,0.1570934256055363,0.23919723183391017,0.35842214532871974,0.6567750865051905,50-60,15-20,20-25,9
MARUTI,2016-07-12,4370.4,61.74749765594818,61.3845740427754,20.825182601765697,28.385187597452063,0.34910992128866924,-0.011211788394654976,0.18235172981878112,167.0,0.02638202452864724,0.023087131612667067,0.11629370309353826,0.2193391909207396,0.30705427420831066,0.2947327475745929,0.7107473000183051,60+,20-25,25-30,9
INFY,2024-05-07,1440.95,38.990840589316164,38.79691571049864,43.525834048546464,40.74076656096026,0.3489017661959124,-0.0328255664665672,0.3489017661959124,115.0,-0.011277282348450712,-0.004719108921197757,0.02172178076963105,0.15316284395711155,0.2157951351538916,0.223949477775079,0.046739997918040066,30-40,30+,30+,9
AXISBANK,2013-09-05,185.5,31.343149492746953,28.503343405225593,39.37180521581128,42.09357273303566,0.34814016172506745,0.0,0.20781671159029647,84.0,0.09967654986522922,0.2293261455525606,0.15563342318059292,0.32291105121293806,0.2841509433962264,0.3946630727762803,1.2423180592991914,20-30,30+,30+,9
ICICIBANK,2014-02-18,188.69,50.41497490698046,46.25297076912385,32.97159531176224,19.613164971156625,0.3477661773278924,-0.02883035666966982,0.3477661773278924,83.0,-0.006465631459006804,0.030155281148974478,0.15703004928719055,0.23530658752451106,0.4149133499390536,0.47495892734114165,0.6496369706926703,40-50,30+,15-20,9
RELIANCE,2017-02-16,240.01,54.705045310528355,51.08906197838475,29.00133986405284,19.174005736140966,0.3475271863672349,0.0,0.32015332694471077,123.0,0.1079538352568643,0.1585350610391234,0.199825007291363,0.3038206741385776,0.26753051956168505,0.46706387233865265,0.7260947460522478,50-60,25-30,15-20,9
AXISBANK,2006-07-20,52.72,41.04554155856407,40.78943366894343,38.48760155912077,47.637156285955825,0.3474962063732929,-0.012329286798179018,0.3281487101669196,68.0,0.12405159332321691,0.21984066767830046,0.25436267071320184,0.3336494688922611,0.5876327769347498,1.090857359635812,1.4453717754172986,40-50,30+,30+,9
BAJFINANCE,2005-11-24,3.11,58.30076372313242,58.2957683947317,21.886510697686283,44.427488064734064,0.347266881028939,-0.009646302250803762,0.347266881028939,64.0,0.067524115755627,0.17041800643086824,0.21543408360128624,0.2958199356913185,0.5819935691318328,0.257234726688103,0.135048231511254,50-60,20-25,30+,9
SHRIRAMFIN,2020-04-08,116.47,36.67328486586322,36.012821633525704,37.4542416129177,40.628514151496574,0.34695629775907966,-0.09650553790675709,-0.04696488366102858,50.0,0.11307632866832651,0.017772817034429567,0.2501931827938526,0.060959903837898066,0.21567785695887354,0.12492487335794644,1.5658109384390828,30-40,30+,30+,9
EICHERMOT,2019-08-02,1690.5,32.348184804610185,28.841965110652506,41.897657148410616,37.81342179999873,0.34594498669032836,-0.09000295770482114,0.34594498669032836,112.0,0.040354924578527074,-0.01801833776989059,-0.06679680567879331,0.05452824608104123,0.33322094055013296,0.19445134575569356,0.22935226264418795,20-30,30+,30+,9
M&M,2005-05-04,57.61,37.490495946074105,35.815474816464274,44.565154641007766,44.309998770272614,0.3457733032459642,0.0,0.3457733032459642,79.0,0.004513105363652015,0.026037146328762306,0.11421628189550415,0.2622808540183996,0.47127234855059896,0.5578892553376149,1.8892553376149972,30-40,30+,30+,9
LICI,2023-12-27,410.7,65.4194503841967,64.83700819918647,47.6127670244262,44.58728187275154,0.34558071585098604,0.0,0.24628682736790863,146.0,0.021134648161675207,0.020939858777696774,0.11468224981738495,0.26754321889457033,0.0925980034088143,0.2362551740930121,0.08582907231555881,60+,30+,30+,9
ONGC,2008-11-07,123.33,40.06400049590322,37.79859154312753,44.109478226975845,35.62081405163321,0.34557690748398606,-0.16054487959134034,0.34395524203356853,194.0,-0.06348820238384822,-0.07070461363820646,-0.10711100300008103,-0.028460228654828557,-0.10321900591907895,0.1983296845860698,0.5768264007135329,30-40,30+,30+,9
SHRIRAMFIN,2014-11-03,183.3,52.46580028785797,51.618428143911615,22.712149490949876,21.335471889048865,0.34457174031642124,-0.17735951991271148,-0.12024004364429908,199.0,0.03284233496999445,0.1224768139661756,0.24053464266230207,0.18036006546644834,0.23666121112929628,-0.11642116748499731,0.015875613747954098,50-60,20-25,20-25,9
ADANIENT,2023-11-24,2157.55,40.196153878289415,36.8164827378202,29.882769367803437,24.315898760033765,0.3443581840513543,0.0,0.31766587101110044,39.0,0.0616718036661954,0.2681282009686914,0.28758545572524397,0.3015596394058073,0.4662418020439849,0.41137864707654503,0.014400593265509354,30-40,25-30,20-25,9
ADANIPORTS,2023-11-29,835.55,56.97508797884287,53.46583772467461,30.601928732585236,24.41325211624306,0.3442642570761776,-0.012028005505355654,0.3442642570761776,36.0,0.21829932379869565,0.2728143139249597,0.2259589491951408,0.432170426665071,0.5911076536413142,0.7134222966908026,0.3974029082640176,50-60,30+,20-25,9
HINDZINC,2013-07-05,89.29,37.38021252691183,36.21215837465526,32.81066918616052,56.28905719292515,0.34348751259939503,-0.04401388733340805,0.31817672751707904,168.0,0.02139097323328487,0.018479113002575875,-0.01567924739612503,0.144921043789898,0.3113450554373389,0.2873782058461194,0.6163064172919699,30-40,30+,30+,9
GRASIM,2010-06-21,291.66,26.342158552080438,24.633164342144212,58.399453035027115,50.81345198178124,0.34204210381951583,0.0,0.34204210381951583,135.0,0.014331756154426278,0.021771926215456316,0.02478913803744076,0.17036960844819315,0.2563944318727285,0.2717547829664677,0.14249468559281353,20-30,30+,30+,9
SBIN,2010-08-03,260.06,68.78484586137718,67.19988308821286,40.96768985222983,40.95771895808293,0.3419595477966624,-0.038375759440129165,-0.0014227485964777298,171.0,0.011151272783203714,0.0837883565331079,0.0609474736599247,0.2534030608321156,0.22990848265784836,0.016073213873721404,-0.12377912789356305,60+,30+,30+,9
ADANIPOWER,2012-01-03,13.31,30.65689122748313,27.205882264723627,43.22910747368096,54.881068401991016,0.34184823441021783,-0.03155522163786628,0.222389181066867,44.0,0.03981968444778361,0.2539444027047333,0.23966942148760317,0.17129977460555978,0.030803906836964767,-0.23140495867768596,-0.043576258452291516,20-30,30+,30+,9
